Time,Event_length,Y89Di,Pd102Di,Viability,Pd104Di,Pd105Di,Pd106Di,Pd108Di,Pd110Di,CD57,In115Di,I127Di,Xe131Di,Cs133Di,Ba138Di,Ce140Di,CD28,CD19,Ce142Di,CD45RA,CD103,CD4,CD8,Perforin,CD16,CD127,CD1c,CD123,CD66b,PD_1,ICOS,CD27,CCR5,Bcl6,Tcf1,CD14,CD56,Dy162Di,CXCR5,CD69,41BB,CD25,CCR7,CD3,Tbet,CD38,CD95,LAG3,CXCR4,HLADR,TIGIT,Lu176Di,GranzymeB,Ta181Di,Os189Di,DNA,Osmium,DNA,CD45_194,CD45_195,CD45_196,CD45_198,Bi209Di,bc_separation_dist,mahalanobis_dist,File Identifier
125440.977,71.0,.0,.0,.84758765,.0,.0,.0,.0,.0,2.0112381,.0,4.58710575,.0,.0,.0,.0,3.3848412,.38910192,.19378453,31.5078506,3.42037654,.0,49.158268,.0,1.0663681,.0,.0,5.61271667,.0,15.1723251,.0,9.38703251,.0,18.5292168,1.97718942,8.10664654,.04119836,1.55702806,.0,.0,.0,.0,.00822121,115.166054,3.36245108,6.24653387,6.63621283,3.16128421,3.70785308,.0,.0,.0,.0,3.95063353,35.1290932,351.772644,105.024788,602.943848,146.812607,7.80388021,2.67344737,107.495621,.0,.62357539,2.08257294,7.09809732
136979.766,75.0,.0,.0,8.28769493,.0,.0,.0,.0,.0,1.27182376,.0,.0,.0,.0,12.5970745,.80068827,.0,.0,.0,6.97263145,4.26980162,.77479982,52.1907005,.0,.11787096,.0,.0,.0,1.4203968,26.4194641,.0,6.00928545,4.82031012,147.366669,11.2259016,2.62381864,.0,2.45571518,.0,.0,.0,4.41820955,.0,141.95842,87.6235504,1.33499861,.0,.0,7.53256798,.0,.0,.96272302,.77800161,.0,31.3078308,254.164368,81.8556976,437.680634,43.788063,.0,5.23177433,44.7680931,.0,.44547296,2.67690182,7.08208799
144833.188,50.0,.0,.0,4.1129818,.0,.0,.0,.0,.0,168.93396,11.9867668,.0,.0,.0,3.49446654,1.00253296,.29561597,.0,.0,15.2121506,.0,.0,131.982574,4.59111214,.0,.00673247,3.63950229,2.6721096,.0,1.83190489,1.1874485,.0,.0,22.2257347,.0,3.43064523,.71344334,.0,.0,.0,.60906184,.0,4.0864687,118.34584,26.9728146,.0,.0,.57515961,5.1929369,.0,.10572831,40.8821182,40.7630882,.0,24.6426659,291.543671,102.012314,535.375061,93.7265091,6.89651012,2.34250283,65.563118,.0,.51287031,1.2221005,7.03694344
153773.484,46.0,.0,.0,4.60392666,.0,.0,.0,.0,.0,29.458313,2.89349103,.0,.0,.0,1.10862887,.0,2.32386374,1.76337969,1.86941862,19.8852959,2.54873705,5.36962843,212.95459,.5649156,.0,19.361454,.48091501,1.02804184,.0,4.99985743,.0,17.797596,82.6642151,56.7390785,2.52344012,.0,.0,2.10248947,1.05430973,13.6162539,5.51839256,1.4245435,.0,82.8319473,21.4110546,19.081028,23.7840099,2.41915488,7.53225231,.0,26.0325222,25.0984631,25.0201836,.50154608,55.436615,356.444519,157.546524,586.772583,181.553268,7.00897932,15.5941048,120.539391,.3202059,.51865017,1.91882026,6.91202593
155104.516,45.0,.0,.0,7.17912769,1.86074233,.0,.0,.0,.0,.0,.93721265,.0,.0,.0,8.56290913,.0,.0,1.90113008,1.42621231,15.62146,6.0142746,.0,59.9402237,.0,4.35381126,2.28426981,.0,1.62437725,.0,4.88846588,.0,24.8775387,2.5668087,32.2274818,.0,.0,17.2668247,2.53988075,.0,.0,.0,.0,6.06635523,182.546234,6.66307211,6.15050173,.0,.0,3.98823762,.0,.0,6.75126028,7.11541986,4.84378529,56.2073135,383.899048,127.668274,648.080505,144.36937,7.48817921,3.24240303,108.568077,.0,.63284183,1.84737718,7.00195456
158507.156,51.0,.0,.0,4.68559408,.0,.0,.0,.0,.0,.8221482,.0,.0,.35062414,.0,23.4941177,.0,2.09937429,.0,.0,5.03276157,69.3336792,.0,162.444519,.0,2.35431838,57.5072556,.0,.0,1.66261065,.0,.0,17.7873306,4.77465439,5.31107807,.0,1.07142854,.0,3.0809629,.58289337,15.9727335,.0,5.34434891,.0,153.448502,.0,17.9533806,11.1811066,1.6987313,12.0898962,7.15304422,4.08018732,.0,.0,.61511052,65.7329254,440.589081,140.719284,825.934875,79.6238174,.0,3.10107517,54.2279396,.0,.55305856,1.73144948,7.01674366
161061.828,57.0,21.2660866,.0,25.7377567,.0,.0,34.5618858,7.07248116,2.84820008,143.973984,33.1155014,.94439691,.0,3.68677211,2929.6814,6.62339735,.4743056,2.39610815,2.81807184,22.1882229,1.91018069,3.70680094,70.1941757,.64589596,2.59031415,.0,.0,.0,7.19657564,.37098604,.0,1.61812603,.48198152,29.1774044,.32810056,7.72435474,2.72055697,2.27366924,.1321191,2.46566844,1.00420368,.29601985,3.22381496,140.000717,9.44838715,11.185524,16.1796551,1.1180985,3.46281338,25.5078201,.0,89.4011841,88.8891907,1.21509457,36.3042908,318.052795,90.7139587,749.994324,35.0831795,2.5990479,1.63942611,50.798954,.32485226,.45344242,4.01848888,7.07802439
170639.063,43.0,.0,.0,8.76523018,.0,.0,.0,.0,.0,60.3505249,2.86128688,.0,3.23035669,.0,5.16823149,.0,.0,.0,.0,29.5748215,.0,2.3059473,33.2705307,8.79204273,2.093009,38.7635765,.0,.00847805,.0,.72945023,4.27265501,10.3242884,35.6880302,30.0790253,.0,3.60218763,6.59805536,1.58539259,6.31965923,.0,.0,4.9942379,5.3329339,412.946716,14.0046301,2.0952909,1.71373832,.0,1.48090875,6.83358526,.0,11.9485693,11.3562756,1.62406981,31.8466129,351.433167,147.665222,688.740662,86.2642517,10.175374,2.27871871,78.8395767,.0,.49513522,1.51650751,7.03257179
175326.531,55.0,.0,.0,.0,.0,.0,.0,.0,.0,36.6622009,.05767822,.0,.0,.0,2.65898418,.0,13.9696054,.0,.0,10.5787001,.0,2.03093147,42.1196823,.343375,.0,1.74545169,.0,.0,.0,22.746233,1.18100405,26.39995,33.5365143,67.1177368,.0,3.86176777,.47402596,.0,1.76852119,11.0075531,.0,.7917465,4.39555359,97.4122238,.0,36.7863007,48.906559,.0,16.5934792,55.1453972,1.13937616,5.07579517,5.75013447,2.32966375,11.8538208,296.909821,139.288818,556.611572,47.6426964,2.16718793,.0,40.698082,.0,.50260723,1.08113039,6.9004221
184693.266,48.0,.0,.0,10.5403633,.0,.0,.0,.0,.0,62.0639648,6.30127764,.0,.67969179,.0,.11305367,.0,2.34136486,1.59534621,1.32072473,12.164958,.0,1.33290434,158.307526,1.78104818,.0,22.9771423,.0,.0,.62547624,.0,1.6219306,8.29195881,47.0475769,56.3959312,2.82741165,3.27935934,.0,3.2381289,.0,.0,.0,.32311499,.0,135.432068,2.84945798,4.60529613,15.7541103,1.94780147,1.7113111,.0,4.45116472,1.34596252,1.62654507,.0,80.6192856,535.419983,205.76059,963.031921,185.738739,16.337389,13.0108509,131.600342,.0,.53138715,.99054545,6.93172216
201777.828,41.0,.0,.0,3.80419493,.0,.0,.0,.0,.0,43.9102974,.0,.0,5.18200874,.0,5.91769934,.0,.18140872,.0,.0,2.07671714,.0,.0,51.0806465,.2786707,.0,3.12840104,.0,.0,.0,.47119486,4.72950459,9.32828999,11.4909515,54.9199677,.47289646,.0,.0,4.69435024,.0,.0,.0,.0,3.29381061,73.2687378,.0,9.83774185,16.8936424,.62979686,17.3963642,.0,6.5441494,3.73604155,4.13924074,4.22413874,38.7129669,383.737457,115.873802,681.195923,78.5787811,4.60710001,.0,46.9261475,.0,.47823977,2.12470889,7.02925539
205693.25,45.0,.0,.0,5.46464539,.0,.0,.0,.0,.0,193.949524,12.8906269,5.2208972,2.94333673,.0,1.90299153,.0,.0,5.10921288,5.75088739,28.0019035,1.11619329,.0,139.554504,1.53245234,.47415012,10.2204065,.0,.0,.30479172,.0,3.53335667,.0,.0,48.0500641,2.33655715,.0,.0,2.77443886,.0,.0,.54585338,5.0038166,.0,140.146622,34.9752121,7.28192091,20.3225994,.72138298,9.33122063,7.66751575,1.70280004,18.2232075,19.142889,4.26729202,63.0107117,474.963348,207.403473,727.158386,178.306198,14.3372574,10.9647627,151.348526,.0,.59731644,1.19867539,7.06281471
227642.344,42.0,.65675515,.0,55.6786842,.0,.0,.0,.0,.0,8.08649635,1.69302952,10.7006092,.0,.0,96.6145325,2.04959321,.6977973,.0,.0,31.3238316,.0,1.07670438,67.4965744,.15814209,1.61887181,1.36597908,.0,.0,.17061166,25.2438164,1.08075976,7.81042671,8.93869972,78.2620316,14.041069,.0,5.38077736,1.13769174,1.92110193,3.12625933,.0,.0,4.28190136,143.562988,28.531126,12.3381624,3.61703992,1.80985391,8.35259056,316.844757,.0,2.86846519,3.10513282,1.42849505,66.0225754,459.344666,222.512512,864.211731,108.10321,11.7357826,17.4263134,77.4642487,.0,.37694123,.4953692,6.97305441
228914.25,45.0,.0,.0,2.90476942,.0,.0,.0,.0,.0,.0,.0,2.057302,4.92897177,.0,10.827014,.0,4.56204414,.0,.0,6.49985361,1.98262405,10.5626192,232.084335,8.01734352,2.29559112,3.77004075,.0,1.53724253,.0,28.0878124,18.1236343,100.650711,25.9518547,116.894615,12.4332628,4.03887367,.16408978,5.58223534,.56103683,10.4210739,.0,.0,1.66538489,118.983109,7.88361645,96.5713272,56.1247139,1.91683364,1.31445062,45.0962067,21.5482368,8.58943844,8.67259216,.0,64.2030182,519.644592,205.782333,789.206116,117.070045,8.50364017,6.9982214,105.880013,.0,.60520595,1.02011859,6.90467882
233650.984,59.0,.0,.0,16.5603275,.0,.0,.0,.0,.0,1.97563744,.0,.0,.0,.0,7.222785,.0,.0,.77883124,.61471432,25.9243526,.227992,.65643066,57.4337349,.52163029,1.18306589,.0,.96427721,.0,1.93325055,.0,.0,6.30776405,.0,41.5971565,.0,.43117797,1.95141971,1.92350602,.0,16.8619518,.0,.0,4.10403347,89.4162369,17.5574837,21.6236973,60.1424942,2.10122061,18.4281578,.0,19.8106022,2.25607872,1.6666193,1.22801781,41.8094788,315.320892,121.109779,530.707336,53.4149055,.0,7.04616499,76.1994476,.0,.4560709,7.05180836,7.04120398
234900.016,70.0,.0,.0,9.20079708,.22363821,.0,.0,.0,.0,22.7517815,.0,2.71827316,.02730925,.0,2.63620019,.0,.0,.0,.0,11.0835438,.0,.71719599,188.707016,12.3437595,3.64519548,46.9810333,4.77795506,1.16973913,2.38509774,14.1773787,.0,4.61458731,32.9650345,43.4737167,2.47675729,1.14614546,.0,4.82382345,.0,.0,2.75199437,3.42879534,1.24498677,82.6082611,77.4748001,.0,18.2380066,2.79790688,3.98659539,5.23271561,.0,67.7158508,68.2145309,3.51532149,44.9078522,277.732483,143.297241,514.483765,115.657692,8.68373203,5.33893633,85.4429169,.0,.54506314,.82484555,7.05466366
235396.984,67.0,.0,.0,11.6423521,.0,.0,.0,.0,.0,59.8901253,2.6161263,2.80737591,1.22585011,.0,3.55339503,.0,.0,.24558058,.45233858,28.8504696,.0,3.25414252,40.9229698,.8372618,.0,19.4565964,.0,.0,.0,.0,7.25867701,9.63329029,14.5203152,66.6894531,.90603304,1.26123464,.0,.0,1.10593975,.25523609,1.44288385,.0,.0,91.8574066,5.20658684,4.25648642,21.3102436,3.82301903,16.1545944,17.6255322,.0,6.21521902,7.12999058,.90115094,40.6498108,368.398468,136.94429,609.988342,83.6853333,7.22471666,3.79812789,59.2494164,.51188701,.47926831,.68595529,7.06946898
247729.859,46.0,.0,.0,8.29080105,.0,.0,.0,.0,.0,2.81972146,.0,6.88676262,8.63651752,.0,13.5127087,.0,9.56170845,.0,.0,22.4800072,.0,.47625414,228.21608,.27860555,.0,29.3731632,3.59177303,.0,2.08976388,4.08215904,1.87917256,21.2693577,78.6597443,18.2976856,.0,1.87059057,6.00712919,.09460968,.0,9.56335831,.0,.72680062,.44706854,85.4683228,6.59885216,.0,29.5044136,2.05996895,2.10283256,8.18718815,12.0180454,4.77722359,4.05300331,.0,75.591217,534.129211,192.985611,923.607056,203.952011,3.38381267,7.65198517,109.417145,.0,.63143641,3.10415673,6.97279739
260727.016,44.0,.01289395,.0,11.7249355,.0,.0,.0,.0,.0,134.788376,9.313447,.0,.07626542,.0,.0,.0,.38602707,.0,.0,17.0749626,.29757911,2.49408937,101.551048,10.9493904,.0,14.5350533,.0,.52812481,.0,.0,.0,4.69025803,.0,33.966568,.30637884,2.49683738,.0,.59179878,.0,2.77628088,.0,.0,3.54756427,84.7284241,39.1874924,.0,7.68139458,.56860024,3.97191262,.0,.0,58.8059616,58.8286743,.0,45.4450264,370.11911,126.447723,822.048889,117.828987,4.17614937,3.8864367,99.0656281,.0,.68443948,1.74226952,6.91940832
263364.094,45.0,.0,.0,1.46735096,.0,.0,.0,.0,.0,96.9962845,2.93905568,.0,.0,.0,8.55047226,.0,.74501789,.0,.0,30.7846203,.0,.0,57.7502098,.3822805,.0,16.2568111,.10184692,.0,2.02725697,.0,.0,3.50885248,20.8979168,49.7896118,3.15942597,1.82296348,.26628762,5.83784103,.0,3.91248727,2.36063457,.0,.0,109.474052,7.88851738,2.99862623,20.8867264,.0,9.35620022,9.16833878,2.38737559,.3542062,.98200768,1.1641953,38.3578377,363.02298,96.9181595,681.434021,49.5987053,3.73594761,4.12341881,42.2801437,4.67246962,.46302876,.48977247,7.06615353
273936.375,42.0,.0,.0,3.41818452,.0,.0,.0,.0,.0,93.3999405,5.78849077,.0,.0,1.79577899,15.5348024,.0,.0,.0,.0,27.9543724,.0,.0,57.8956909,2.62926245,1.32115006,.0,.0,.0,3.29982352,.0,.0,2.81228209,10.5345697,56.1661148,2.47893047,.12424177,.1703641,1.63659179,2.86401606,7.63930273,.0,.0,.0,130.189011,71.2491913,4.09227085,42.0344696,5.5448451,19.1448345,9.27372742,7.18666601,20.6738033,21.5635586,.00786892,25.638752,353.74408,134.526154,711.416016,90.9848175,3.00477314,6.17033911,80.0870438,.0,.58151233,1.61905336,7.09004068
279194.594,50.0,.0,.0,1.43336594,.0,.0,.0,.0,.0,4.70763254,.0,1.93763328,.0,.0,12.6355734,.0,8.7738018,.0,.0,9.80823231,1.91062558,1.32944584,66.0338058,.0,.0,19.3589401,.12629114,.0,.0,.0,26.1800327,9.77226067,.38467869,92.3078079,25.0835495,.22471491,.0,2.59384632,.0,18.5000458,.0,.0,9.37129688,31.8379536,.91899878,14.6222858,47.1325035,.0,16.973238,1.3033123,.0,.56531638,.99907571,3.27771759,50.2451973,396.037476,135.69281,665.35907,95.9584503,8.93271065,5.78542089,51.8979836,.0,.40950158,1.66476071,7.0654211
285792.875,45.0,.0,.0,22.4505615,.0,.0,.0,.0,.0,46.5647926,3.36058593,4.39029789,.0,.0,10.3434238,.0,.56589115,2.23626685,2.1184876,23.025631,.0,.4885039,125.997002,1.51666033,1.0042088,.0,.0,.77621937,.0,8.62417793,3.86948347,43.6453133,21.5695763,79.0374756,.0,2.37413383,3.08335304,.10705217,.0,1.18058097,4.85231829,.0,4.29408693,78.4895248,11.8191109,.0,32.204792,6.72278595,10.3004875,.0,13.0022135,38.2510643,37.538166,.0,26.8351135,295.982269,116.361145,588.005859,93.1275558,7.03182745,4.98669243,78.3207092,1.28038204,.55659407,.66912311,7.04563999
306850.281,60.0,.0,.0,8.76871586,.0,.0,.0,.0,.0,4.19059467,.0,.0,.18756294,.0,5.78536177,.0,3.69363928,.0,.0,10.8301992,.59297597,.0,61.0484505,.9399451,.0,.0,.0,.0,.66196978,44.5788193,.0,9.30768108,.0,37.9334602,15.352849,9.52392292,29.5697765,.37840414,.0,.0,.0,.0,.0,238.837006,26.3834057,.0,.0,.26881024,12.5563612,3.6076529,3.00681567,.79334968,.92491561,.0,43.3072243,336.134369,104.937668,615.136597,98.4040604,10.6555557,9.16534615,81.3401642,5.01864815,.49453285,.22623125,6.95824099
334314.156,41.0,.0,.0,1.48367155,.0,.0,.0,.0,.80795568,.04795568,.0,.0,.0,.0,3.08268571,.0,13.5986061,.0,.0,19.7903881,1.61110556,.68461812,129.594406,.0,2.05730987,56.0492363,.68616045,.0,1.47336519,1.34298611,1.54614186,30.9695301,38.2260704,75.131752,2.92294383,.0,.0,6.36820602,.0,7.60698175,.0,.0,.0,41.737751,18.2907143,.0,26.1603012,.0,6.07572174,5.93899393,3.52557063,.75738788,1.0094738,2.385324,93.038681,472.274902,137.735397,786.581787,160.367828,9.85720253,4.48383951,116.84198,.38893899,.60478038,1.8217802,6.97212076
351993.188,58.0,.0,.0,.04241446,.0,.0,.0,.0,.0,121.472206,4.50102234,.0,7.45116568,.0,31.4267273,1.18794131,.19541608,.0,.0,10.6228809,.0,2.93852234,32.5999832,4.05649281,.0,.0,.0,.0,.23851122,.0,5.93974304,3.52589822,8.92143536,61.9097977,1.24764442,.04257001,.0,2.46705222,.30070537,4.22574282,3.36950874,.0,3.12400222,103.722534,18.0047455,57.5502281,38.2146759,3.26256776,.29934829,9.13111115,.0,33.9885559,33.9998779,1.81131685,48.0014267,334.244873,103.402176,597.369019,62.2328949,6.57472181,4.30867624,52.6525574,.58731735,.46265408,.31801808,7.01113939
360540.969,60.0,.0,.0,6.05037355,.0,.0,.0,.0,.0,8.18461037,.0,.020596,.0,.0,8.33406353,.0,.0,.41005674,.4315958,13.9180498,101.226517,5.62985229,480.59671,1.9372139,.0,69.243927,.35257363,2.0070262,.0,.0,.9882068,14.3730583,1.90888762,62.3599205,13.8534422,.0,2.18944764,7.69733429,.0,12.7403316,.61267835,5.21113157,.0,106.230347,11.4539318,7.42790747,8.58411503,3.68245721,14.1098843,.55176204,2.47085977,2.04937768,1.32543099,.0,55.270359,414.939972,195.254211,657.473694,82.8538742,6.76048374,8.85890865,53.869957,.0,.42067438,.40219545,7.06987619
368243.875,41.0,1.70040393,.0,7.19270611,.0,.0,.0,.0,.23411292,81.3328018,.99818069,.0,.0,.0,3.88345838,.0,.0,2.29567146,2.2594583,6.03534555,.0,.0,84.1465073,1.99732387,.0,28.1133289,.0,3.77567601,.0,26.5997562,8.44888973,9.61414051,5.06513119,101.163666,.0,.0,.0,2.63216162,.0,.0,3.13107944,1.85960329,.0,49.3473473,26.416626,.0,8.34226036,.0,41.9587822,.0,13.7156658,62.9668922,63.3523941,.6799559,55.4206467,481.040924,144.85611,838.828979,127.237305,14.4527426,7.78812981,84.5322342,.0,.4418391,1.16287208,6.93717813
386486.469,48.0,.07499405,.0,.0,.0,.0,.0,.0,.0,.0,.0,1.97789395,1.64989161,23.3092384,1127.92627,54.7741508,2.45287991,11.286541,11.8701305,25.6732216,10.7377338,3.00525832,157.843658,.19570363,.0,8.14940357,.0,2.01290584,.0,1.26853371,2.88422275,7.15003729,1.86045957,118.923111,10.0258942,.0,.0,9.63209057,3.40334368,.0,.0,.38544327,.99010509,114.274803,30.7493763,5.53780174,21.5314083,.10256854,35.7774963,4.94383049,2.0970943,8.96575928,8.78668785,.0,55.4641724,544.899414,128.132278,910.990784,110.755898,2.92847824,2.36132216,62.5364151,.0,.59467149,2.10743403,7.05110168
392974.531,54.0,.0,.0,6.97158241,.0,.0,.0,.0,.0,58.2096786,9.35128403,.0,.0,.0,17.4317913,.0,4.68475914,.0,.0,26.9983768,.53229272,2.08374429,62.7083397,.0,.83386904,.48984486,.0,1.32153487,.0,.0,3.97553492,.0,.83118868,31.9648132,2.50822735,2.25191402,.0,.0,.0,1.44259942,1.19254375,.0,.14381143,175.674683,29.8887749,.0,5.77651167,5.95449781,7.4644227,15.8272314,.68130487,54.7347145,54.7887993,1.69944561,34.0673561,299.986237,123.535042,587.552612,87.6950226,11.5385933,16.9271965,50.0396805,.0,.26929054,1.16525209,6.97826767
425747.438,48.0,.0,.0,1.18960655,.0,.0,.0,.0,.0,59.6213493,4.37724781,.0,.0,.0,11.840683,.0,.0,.0,.0,23.8323326,.0,.43427238,60.2067719,2.90090466,.0,10.6632147,.98855329,.0,.50450659,10.0261984,2.40729833,1.21379817,2.81924415,.04164393,.60856944,.0,1.62786341,.89093959,.0,6.5335412,.37487653,.0,.0,50.1514778,6.50900412,.0,2.24466324,.0,.0,.96122545,.5827629,.0,.0,1.87959325,33.6459503,368.993622,106.126892,722.898315,133.666092,11.7346478,6.90980339,78.9771347,.0,.46772507,1.53830719,6.95400858
