Time,Event_length,Y89Di,Pd102Di,Viability,Pd104Di,Pd105Di,Pd106Di,Pd108Di,Pd110Di,CD57,In115Di,I127Di,Xe131Di,Cs133Di,Ba138Di,Ce140Di,CD28,CD19,Ce142Di,CD45RA,CD103,CD4,CD8,Perforin,CD16,CD127,CD1c,CD123,CD66b,PD_1,ICOS,CD27,CCR5,Bcl6,Tcf1,CD14,CD56,Dy162Di,CXCR5,CD69,41BB,CD25,CCR7,CD3,Tbet,CD38,CD95,LAG3,CXCR4,HLADR,TIGIT,Lu176Di,GranzymeB,Ta181Di,Os189Di,DNA,Osmium,DNA,CD45_194,CD45_195,CD45_196,CD45_198,Bi209Di,bc_separation_dist,mahalanobis_dist,File Identifier
25363.957,36.0,.0,.0,2.14121652,.05609911,.0,.0,.0,.0,.0,.0,.0,.0,.0,6.86556196,.0,3.59926534,.0,.0,16.8882694,.0,.0,232.299713,.0,3.37877035,35.6870995,.86751449,.0,.0,.78044605,5.81354809,52.4526482,.0,108.49456,8.01556301,2.20289779,.0,13.4570694,6.12804222,24.6124706,.0,1.88674319,8.51490974,111.292572,.06499238,11.5179539,5.61868286,.0,36.477005,.0,.03239723,1.35507464,1.96562505,6.62694073,37.6772728,314.455566,127.301041,647.467041,2.97410965,68.8445969,69.2160797,.15320922,.0,.71565145,1.74138153,3.94443464
27535.7422,87.0,.0,1.00103712,23.427721,.0,.0,.0,.0,.0,.0,.0,15.4278584,11.1594458,.88228393,14.6494341,.0,.0,.0,.0,25.8906403,2.80773282,5.57637596,84.2454453,.0,1.60232115,3.93518353,.0,1.89056838,1.21640849,.0,2.6063056,16.5545311,19.2268658,76.3423233,8.50883484,.0,.0,.0,.0,36.4123764,.0,2.42680049,.0,48.2963142,5.26092291,.0,.0,.99694127,17.8348751,85.9946289,3.690588,.0,.0,3.31086397,42.0388947,356.186646,110.590012,639.670349,5.84579372,36.0620308,43.0439758,1.11344945,.0,.44112131,.2081947,3.92041183
28559.3223,26.0,1.20279968,.0,2.97513223,.0,.0,.0,.0,.0,.0,.0,3.84006238,.0,.0,14.919507,.0,1.98597312,.0,.0,18.4915943,.0,2.17766094,51.6932793,.0,.0,29.0998344,1.93516815,.0,.1392397,.0,.0,85.1102219,.0,13.9543314,4.16401529,.96121472,.68628687,1.30570769,.0,9.72557926,.0,3.90625572,5.7252574,102.126869,.0,3.56284666,9.65998936,.0,12.547883,.0,.0,.0,.0,1.37023187,48.1253357,460.927368,143.382401,765.574646,3.52800655,38.5114136,46.7835464,2.7001555,.89756334,.52486151,.58485967,4.05833626
28614.5703,31.0,.0,.0,2.05075431,.0,.0,.0,.0,.0,66.1634903,3.183146,.40708089,.0,.0,6.39038897,.0,1.52327728,1.1834954,2.12785983,7.67810059,.54946202,1.59725845,92.1750641,.26651016,.0,12.751668,.0,.85475296,.0,7.34724617,.0,60.8380165,19.6293468,43.1042824,2.6611743,.0,.72218782,14.8187265,.0,69.3699722,.0,.0,7.45992136,62.0816689,10.3411579,1.20789957,16.2971344,.0,2.34757686,.0,11.0227146,.0,.0,.90776318,41.3704872,360.110107,127.406487,638.158997,3.046942,63.4202499,73.9165955,.52182066,.0,.68863803,1.45887554,3.90367985
29969.793,41.0,.0,.0,8.27819729,.0,.0,.0,.0,.0,52.5686493,.38429397,2.89968991,.0,.0,6.0377636,.57212365,4.30148697,.35207024,.81294143,14.9607229,1.71878338,1.81521356,246.951447,.0,.0,41.0392456,.0,1.09017742,.0,3.29117966,5.89251137,35.6334991,2.28063273,10.8959074,.87872052,.0,.0,7.7230649,.0,5.76529741,2.50854516,.01861527,.0,133.31546,.0,.0,51.8357697,.55637318,11.8933096,27.2368717,35.3577881,.83061898,.15713656,.0,26.464119,413.608887,80.4742203,624.459167,5.75167274,105.238884,105.843163,10.0234203,3.33498263,.6640147,3.3369298,3.96408749
32104.3613,33.0,.0,.0,18.0317287,.0,.0,.0,.0,.0,.0,.0,4.39921951,.0,.0,5.82605267,.0,3.49061203,.0,.0,25.2149315,3.88564658,.0,218.264084,.0,5.09211016,52.0967026,1.81989431,.0,2.54895043,.752379,1.99661708,46.240387,10.9669962,42.3455811,.0,.0,2.761976,1.12909389,.0,7.39750433,.0,1.40667379,5.50284529,28.3547592,7.02019119,3.24082232,14.8663549,.0,18.0075321,.0,.35547122,1.19447184,.14214106,.0,53.9718513,423.790741,98.0417404,721.05127,13.1755371,42.5977745,58.4518204,2.70625663,.0,.32702532,1.04312193,3.97977519
33694.7656,26.0,.0,.0,5.37662125,.0,.0,.0,.0,.0,5.34392595,.0,.0,.0,.0,9.03896904,.0,2.7542417,.0,.0,23.7005863,.07776321,1.08350718,158.022934,.0,.0,61.3334084,.34072614,.0,.07554203,2.36160374,.0,27.4501801,7.09577513,31.3434238,.09755182,3.85599613,.50320005,1.3453126,.0,14.139595,.0,.37160042,3.79286289,137.022644,.0,.0,18.0207806,2.09550738,20.5845337,2.26125741,1.73626339,.0,.0,.0,70.6481628,528.607178,125.42244,879.626038,3.71732593,56.2274628,74.590477,2.54809117,.49821472,.63277715,1.27643383,3.97035146
36475.3008,30.0,.0,.0,4.36362505,.0,.64569217,.0,.0,.0,.0,.0,.0,.0,.0,7.78858757,.0,3.95505691,.7055524,.26290035,12.256671,.0,.38163561,90.0225449,1.60903752,.24661754,30.5706768,.32196495,.0,3.08371043,.0,.67521179,48.3161774,.0,103.855461,9.29183483,.82417196,.88478553,.0,.0,41.7002144,.45349574,6.49602556,1.29018879,25.1340427,.21149322,.0,35.0358543,.61593568,3.99146414,8.24721336,1.70782101,2.86938787,2.48526835,1.9511745,34.1534309,563.53186,143.671768,919.427368,4.04947853,57.8595505,57.7394524,3.06014562,1.05323386,.63129777,.80724305,4.06055737
41251.6797,39.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,12.3288012,.0,6.08558941,3.42768908,3.02359486,13.3060846,2.29570341,.54805398,352.631805,24.0093517,3.72433615,62.0700417,.0,.0,.0,14.6786976,9.05622292,77.3735275,78.689621,117.903641,1.09914482,.0,4.19894838,18.2971783,4.91511059,75.8564529,1.84188974,4.19236183,.33733815,126.74704,6.6048274,3.65840816,13.2791176,2.89720583,33.3825073,.0,.0,.0,.0,.0,75.3696899,460.16803,188.973297,835.322327,8.18851376,54.1050415,90.0213394,4.79988241,.0,.50355643,1.78861368,3.92510867
48766.707,51.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.74391532,.0,.0,.0,9.21570778,.0,9.29470253,.0,.0,6.60766649,77.5601883,.0,249.130768,17.6673679,.10840582,28.5975895,.66147077,.0,1.53000271,18.4090118,6.65828991,.0,126.425484,43.8295898,1.56095612,8.15154171,.202779,1.27392185,6.13058519,97.3297577,.0,.10710622,.74905896,133.622177,15.5630388,.01007313,14.3571196,3.54640412,2.98011065,4.63579559,10.0714426,6.65148544,5.99271822,.44659883,53.6479683,339.332764,153.280701,571.700989,.0,81.5275574,88.5072021,.0,.0,.85691088,4.06941175,3.94384646
50847.6953,67.0,.0,.0,1.79230475,.0,.0,.0,.0,.0,24.7569218,.99216986,.0,.0,.0,16.8634357,.0,9.51394558,.0,.0,15.7160692,5.50002527,6.70277405,167.240494,.0,6.24894714,78.7709808,.59735203,.0,.0,.0,5.601717,15.9275646,1.03854227,64.6441727,6.55553627,.0,3.2801249,.81433511,.0,16.4603176,2.68565464,.0,.0,34.9566917,.0,.0,48.1589012,.0,9.86711884,1.06014216,.0,3.04154515,2.90477705,5.67821741,57.3367424,470.009857,198.60463,822.170837,8.8577776,93.3312302,85.373642,13.443923,.0,.53212196,2.86574149,3.96999264
51460.1563,32.0,.0,.0,2.92450476,.0,.0,.0,.0,.0,.0,.25094399,.05581835,.0,.0,19.416811,.0,2.02232838,.0,.0,13.6302414,.0,2.04680228,50.8749046,.0,.0,37.6136627,.0,.0,.88897818,.0,2.12866855,63.3832626,6.30759096,74.9232101,9.42365837,.0,.0,.0,.0,58.0165176,.0,.0,9.51168823,148.362076,1.85691011,8.56393147,.0,.0,51.1642151,.0,.0,3.34280252,2.80975795,.0,39.3475075,372.606812,87.790451,565.53302,10.2690649,30.5766869,24.0131435,3.8300426,.0,.21755713,2.26289892,3.9684813
52759.9883,28.0,.0,.0,1.2588228,.0,.68792343,.0,.0,.0,.0,.0,.0,2.61613274,.0,22.3401165,2.67249799,4.39535618,.0,.0,4.92727041,3.38223577,2.68499327,121.330093,.0,1.72019696,12.5989113,.0,.0,.0,.29621994,1.63562489,53.395256,31.7336121,57.282238,2.26871037,2.44757867,.0,7.11409283,.55000257,21.063591,.0,.57222497,.0,75.1732101,1.61138296,.0,20.2536602,.0,16.1594124,.01988128,13.8710203,.10062795,1.17818999,.0,50.7864189,481.577301,124.082855,925.11554,8.8245039,97.3074265,95.2977982,.3086043,3.09432626,.66049814,2.07605362,3.98323321
53676.1719,38.0,.0,.0,6.39728594,.0,.0,.0,.0,.0,16.3534946,.51846337,.0,1.33831489,67.5278168,1804.33496,10.2380753,3.00161505,.58600837,.59625608,3.08517766,.0,.24000567,106.802216,6.12628412,1.278988,.0,.0,.0,.61676681,.15206358,.83173484,23.3178959,116.695389,21.626091,.0,.2822381,.0,1.45726049,1.35503638,110.470352,.0,1.28186262,3.02703929,26.8589306,10.0385704,3.18475246,24.8536148,.0,.68961024,.0,7.17564774,2.23743176,1.58619702,5.02440548,59.623806,474.820526,133.810501,956.467102,14.4472961,83.8235855,115.974831,.0,.0,.50861657,2.6102922,3.99329472
58665.4297,34.0,.0,.0,1.97212386,.0,.0,.0,.0,.0,.0,.0,.0,4.91861439,.00726588,14.7322922,.0,5.91957951,.0,.0,6.19331646,56.4999504,.0,94.5413513,.0,.0,65.7193909,1.60012865,3.49452209,.0,.0,.18114127,.92329705,.0,82.7523041,8.59609222,3.15979648,1.98616302,4.83276415,.1529323,4.95623636,.07173254,.0,5.55911303,77.0065384,1.03445566,.0,13.5690508,.99947578,19.7226257,13.9024067,.0,2.87441111,2.814744,.0,68.0355988,419.082703,163.448792,735.637207,.12462555,67.3126907,63.9827843,.10625725,.0,.77951115,3.12440324,4.0419898
61312.8242,24.0,.0,.0,4.16543055,.0,.0,.0,.0,.0,.0,.0,.0,.14764558,.0,21.904686,.0,16.6411057,.0,.0,11.7550888,.0,.43517238,77.7817917,.0,.0,72.9814301,2.38514876,.0,1.34174967,8.77093983,22.1398811,29.7437954,9.86159039,233.642105,34.3927078,.0,.0,.99683172,.0,35.6831169,.0,10.7324905,7.39860249,66.2558365,.0,3.79616332,64.4303741,.0,92.969696,2.765697,8.65046215,4.18952847,4.06774282,.0,55.7317238,569.695862,197.779724,957.998047,4.73078585,59.9841309,89.3478699,.0,.0,.62370169,1.80111027,3.92864418
73829.0078,27.0,.49360633,.0,31.6222095,.0,.0,.0,.0,.0,34.5336723,1.1867677,.0,1.28319061,.0,14.4552755,.0,.0,.0,.0,16.0721989,.29172358,.58076978,103.434792,2.05475569,1.20484304,3.73634672,2.34139824,.0,.0,.06369754,4.1594491,9.71072674,81.6511917,22.5438099,.0,.46909881,.97957718,5.85051346,.0,10.1281223,1.26686299,.0,3.43894362,29.8044834,.27858871,.1925579,10.8640556,6.50957394,7.7436018,4.59895229,6.37833881,12.8512459,12.0453644,.68400323,13.9004993,468.318329,56.0450935,675.9198,3.67569542,25.233181,37.0505333,.0,.0,.39733225,1.2385906,3.97045875
77310.6875,52.0,.0,.0,.71821725,.0,.0,.0,.0,.0,.0,.0,.2675302,.0,.0,21.0769749,.0,.0,.0,.0,9.4700861,3.33674788,.40098548,70.7896194,3.74007273,.0,.0,.0,.0,.02821637,2.76504064,7.63958883,24.9285202,34.4178886,137.51973,4.10821962,2.39240479,.09267682,8.74538136,.71601129,11.5303087,8.7821207,3.09260702,.0,68.9896698,20.473938,278.121613,65.9417725,1.38862419,1.46113658,57.3734894,23.5114689,10.5591431,10.574954,.0,58.394104,580.658875,199.370483,1036.23352,19.1336117,112.442482,103.619194,3.56763077,.49549231,.49950972,2.9669621,3.99344158
77476.6563,33.0,.0,.0,.0,.0,.0,.0,.90729398,.0,.32146281,.0,.40414923,.0,.0,8.44590569,.0,.0,1.04009378,.43761465,30.0772915,.0,3.51680541,71.7288666,18.6902218,.0,46.8843307,1.58248281,.0,1.44222295,24.2968636,.04904316,22.1064587,82.8292542,37.2581596,.0,4.9554801,.0,.0,3.02965093,84.1147919,.0,1.24621439,.0,66.7024918,6.96495914,11.8479548,7.56768847,.0,10.1260881,.0,4.46937418,1.81109357,1.63118827,.0,76.0930786,468.780945,122.514824,806.263977,14.2105618,49.1435928,67.1618042,1.17716241,.2991758,.35111678,1.53761387,4.0829277
80038.6484,46.0,.0,.0,2.51346684,.0,.0,.0,.0,.0,4.33797169,.0,1.11842263,5.59185171,.0,8.9916153,.0,.0,.0,.0,8.20106506,18.0110722,.0,79.7443924,5.44242477,.96878994,4.17080832,.0,.0,.0,6.41930103,.0,.0,49.727356,22.8112297,.86647791,.71994632,1.99765372,.61800665,.0,40.9667473,.36381578,1.27111459,4.37199163,67.5031052,6.38507843,6.75475693,11.2950668,.20849414,11.1973572,4.53194332,.0,29.0135231,29.4692974,1.28629291,9.90799713,294.435944,46.8887291,566.812195,3.76264191,12.8777876,24.5692272,.0,.0,.21553326,4.00353336,4.08320332
