Time,Event_length,Y89Di,Pd102Di,Viability,Pd104Di,Pd105Di,Pd106Di,Pd108Di,Pd110Di,CD57,In115Di,I127Di,Xe131Di,Cs133Di,Ba138Di,Ce140Di,CD28,CD19,Ce142Di,CD45RA,CD103,CD4,CD8,Perforin,CD16,CD127,CD1c,CD123,CD66b,PD_1,ICOS,CD27,CCR5,Bcl6,Tcf1,CD14,CD56,Dy162Di,CXCR5,CD69,41BB,CD25,CCR7,CD3,Tbet,CD38,CD95,LAG3,CXCR4,HLADR,TIGIT,Lu176Di,GranzymeB,Ta181Di,Os189Di,DNA,Osmium,DNA,CD45_194,CD45_195,CD45_196,CD45_198,Bi209Di,bc_separation_dist,mahalanobis_dist,File Identifier
49713.9727,20.0,.0,.0,2.1368773,.0,.0,.0,.0,.0,3.99245787,1.15583527,.0,.0,.0,4.36378288,.93022794,2.104146,.12876847,.42404193,28.5422707,.0,.33379427,147.93457,.0,2.76091218,3.88657498,.0,.34342301,.0,1.12228572,.10496578,.41813973,3.02219605,19.5902386,4.13392353,.0,.0,8.78307247,.0,.0,.0,.0,.0,131.079865,3.70872712,.0,1.33589077,.0,6.65935469,.07319871,5.28983879,33.3177376,32.6077309,.0,36.0001259,368.173645,128.225815,717.958374,64.7751312,.69789922,45.2068138,5.67389965,.0,.43834269,2.1511085,1.03738558
51149.1406,46.0,.0,.0,.0,.0,.0,.0,.0,.0,183.167831,8.31275558,8.57267952,.0,.0,8.70564938,.44305483,17.0238228,1.76984251,1.43433356,2.47423124,.0,.0,207.957855,3.00684738,.91667348,11.6599169,.0,1.12381983,1.35983038,.0,5.08982849,24.2718868,103.61483,43.7100105,.14462717,1.89788473,.0,3.99848676,.0,.0,.0,.0,1.05915284,122.657341,5.17068291,.0,32.6234055,4.65137243,5.08519745,.0,17.8297348,.0,.0,.0,69.3669205,414.492279,195.346695,804.572266,74.701683,6.40270281,66.4004211,5.04542446,.0,.52104521,.69508094,.93009812
71333.0625,40.0,.0,.0,15.8961334,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,42.1513634,.0,.0,.14511745,.27395901,6.03035498,.0,.0,165.00882,.0,8.57826042,.0,2.06214786,.0,.0,32.3666229,2.46303606,1.47484338,1.61482692,81.993782,4.3866415,.0,.40827814,.0,.0,.0,.0,.0,6.29447174,97.2412567,18.2287521,.0,2.20539808,.0,2.73785067,3.83700871,1.74453485,.0,.0,1.77328622,56.5416603,519.826355,195.922699,1026.50977,51.2980003,6.11082602,38.1457138,4.97226,.53960329,.38522857,.51605803,.94060814
79786.7578,59.0,.0,.0,.62336195,.0,.0,.0,.0,.0,.0,.0,.0,6.00778913,.0,.22831373,.0,.77750915,.0,.0,16.0493546,.59745282,.0,115.948151,.0,.0,.0,.0,.16028619,.0,.54687595,2.2348702,14.9035521,2.8686955,2.49083114,.0,.0,.0,5.62576962,2.52046299,.0,.0,1.09691083,.0,95.0635147,.0,10.9814606,19.6342316,2.12360454,.26605093,3.84127808,10.4614925,.82933503,.03679287,.0,43.8815804,477.927032,143.540665,705.782227,76.2336273,7.10048342,60.2132225,3.21008635,.0,.48058441,.23431461,1.06013656
80102.7109,27.0,.0,.0,2.36892891,.0,.0,.0,.0,.0,.43119326,.0,.0,4.26291847,.0,8.37555981,.0,.0,3.96178031,4.22276735,8.92908573,.0,.0,137.333252,.0,1.22343826,.0,.0,.0,.84585965,8.25008392,2.92309165,6.6222353,123.783829,.94292164,.0,.0,.0,.83773184,.0,.0,2.03591847,.0,.0,48.7570648,.0,.0,24.5678768,.0,.0,9.20059299,18.7235909,1.43727446,1.41860676,.0,67.7906647,605.414795,151.516281,1041.28662,144.65303,8.63850212,90.8163605,.0,.0,.55558127,1.60329902,.90446782
82010.2734,41.0,.0,.0,10.9542274,.0,.0,.0,.0,.0,165.114365,7.22037172,.0,.0,.0,22.1769733,.0,.0,1.84098697,1.59485912,25.1491947,.0,.0,142.638779,5.74102592,.0,2.81092191,.0,1.11881506,3.38270187,3.44018078,7.27281713,2.23404908,.90520132,22.922163,1.62629926,2.89568138,2.54884219,2.750494,.0,.0,.0,.82179487,4.39684486,124.693977,14.0376863,9.91468239,23.2982292,.17205256,9.5987463,6.73467779,4.5398078,21.1208591,20.8361149,.0,36.305397,432.86676,141.151184,757.023926,94.0879059,6.5299201,78.3454132,.0,.0,.56117254,.96695399,1.07820213
84287.5234,31.0,.0,.0,2.60258293,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,7.50980806,.0,9.05559254,.0,.0,17.7543411,5.38728523,3.01220131,455.806488,1.54466927,.70634371,24.2442093,1.38637161,.0,.0,15.2208529,12.5157623,40.2975159,137.030991,2.67488647,.0,.0,.0,24.0085526,.0,5.06649685,2.06098247,.0,.46548659,93.9261398,.24673571,8.28261089,33.6759453,1.544855,1.71316803,.0,26.9115276,12.6950817,12.4056053,.0,67.5748749,592.739075,180.22699,955.216919,250.888748,15.5296078,206.489578,2.46077609,.0,.65433562,2.59349132,.94479889
85720.0,30.0,.86321068,.0,7.86230707,.0,.0,.0,.0,.0,16.7301998,.50209284,.15165447,8.70404053,.0,7.27693844,.44716012,.0,.19045997,.70365673,14.8491859,1.3168819,.0,135.523392,1.87777185,.0,.85088897,.27223131,.0835959,.0,1.56293857,3.8327899,19.5070152,101.136658,10.4543161,1.12484872,3.99348879,.0,2.40534639,.0,1.8754468,.0,.0,.79981899,66.6464233,.0,.0,64.3009033,3.38456631,2.54019308,.0,17.8673725,.0,.0,1.9947896,69.6904755,570.593201,164.239471,967.787292,140.937195,4.4101181,94.2159653,.11794704,.0,.65787369,1.92375028,.90675896
86441.8516,58.0,.43133545,.0,2.59471941,.0,.0,.0,.0,.0,3.50894904,.40536022,.0,.16344135,.0,22.346096,.0,5.65925932,2.99570346,2.36424685,19.5954914,.01717996,4.89075232,202.144882,3.81925583,4.89436436,32.2095604,.0,2.3977015,.0,.0,.5853923,49.7951126,63.1807899,67.8655777,1.56254685,.0,.0,5.74566031,.0,9.17444515,.0,.0,1.23988712,24.8251381,9.59740639,2.20912623,16.5462494,1.63092279,2.64144278,16.382967,.0,.0,.0,.0,55.8379059,419.624298,137.184814,759.763123,120.229881,4.07089996,87.4654617,3.41261435,4.66098022,.64669508,1.44904983,1.02664125
87137.5391,36.0,.0,.0,6.46159554,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,13.5095358,.0,.0,.0,.0,14.6977386,.0,.0,30.0056839,.25742987,3.97981429,.75182563,.05024865,.0,.0,.0,1.34424472,.50909591,5.2952404,63.5530014,.84012735,.0,.0,.0,.0,2.77947474,.0,.0,.0,192.629181,61.4750671,.0,8.23581696,.0,.0,9.36603832,.0,65.5591736,64.8656769,.0,68.7202072,422.178314,161.453629,804.729187,117.955063,14.2015991,80.6903305,.0,.0,.42843753,1.60695231,.9861902
89434.7891,66.0,.0,.0,2.64421058,.0,.0,.0,.0,.0,42.072731,2.87460279,.18758503,.0,.0,10.8017931,7.91370201,.0,.0,.0,26.7922649,2.13103771,1.41159618,149.876602,5.32729673,.48106018,.0,.0,.0,1.19799292,2.27665544,.93309343,.0,4.02306032,121.733688,4.22279406,6.77853346,.08176125,8.75469398,.0,2.45636249,.0,6.48604822,.0,71.2648773,56.1287575,8.94531536,25.9853058,.38259012,7.83885765,7.19397688,4.30161858,85.7557983,85.9071045,2.09736156,25.095026,392.471588,107.21241,636.931824,119.443565,13.9769659,99.6152115,4.77388954,.0,.48670024,.33931127,1.03608608
91312.8359,29.0,.0,.0,2.29477358,.0,.0,.0,.0,.0,1.85358155,.0,4.11072922,.0,.0,12.2272301,.0,14.0503159,.0,.0,28.0882301,1.67177081,.27945742,115.758362,.56394768,.4770453,2.90291834,.82694709,.0,.11107993,8.04150867,1.44140649,36.9389191,37.8920708,33.2315445,2.83965111,1.6275605,.0,1.09103453,.0,.0177354,2.91852093,3.35103869,.0,159.391449,2.99987531,61.9062347,55.3007889,2.20778227,.0,.0,17.2457485,2.43768859,3.11005116,.0,45.5475883,393.996643,128.687622,721.563293,117.903191,5.22090149,99.713768,4.30724669,.0,.65351737,1.53061223,1.06452727
97334.3203,31.0,.0,.0,1.03552294,.0,.0,.0,.0,.0,105.384407,27.8308449,.0,2.91859818,.0,.64804065,.0,1.66046703,.92683554,.92205447,29.6339951,3.57216907,1.9726423,439.26767,.73984867,6.12636709,8.83497715,.33145493,.0,.15744327,1.62871706,11.7833004,22.0162983,149.377808,5.08647966,.80185688,1.73912561,.0,12.9150429,.0,.44498783,8.60817051,.0,1.45284581,205.286499,5.66309881,4.21665335,30.207943,.51368874,3.65012193,4.19815063,21.4924393,7.36988831,8.11106396,.0,49.8423233,474.228729,154.765244,794.87262,165.150467,14.2113304,155.430939,6.66498613,.0,.5993138,1.25783789,1.00163329
97455.1328,26.0,.0,.0,8.21140385,.0,.0,.0,.0,.0,92.744339,5.25681162,.96469444,.0,.0,5.75883913,.0,.6924454,.0,.0,15.0992174,3.15112662,1.37565506,363.003052,5.16100645,5.03168678,.0,.0,2.10586071,.0,.0,6.13310003,3.99247503,1.97192442,7.93834305,3.65838885,7.24732304,15.7226648,12.3454676,.0,.0,.0,.0,.0,87.1152496,15.044796,.0,1.16350484,.0,.32317996,2.5472343,.0,.25660631,.03541908,.0,59.8960648,531.39917,166.489349,885.79187,142.420654,16.5165386,100.364838,.12213548,1.38969123,.45213306,2.01034403,1.07326782
100171.305,27.0,.0,.0,1.71879816,.0,.0,.0,.0,.0,29.0816364,1.76586461,.0,.0,.0,8.84780407,.0,.0,.0,.0,17.5142174,.0,.83881253,46.5094719,4.83856344,.0,.0,.0,.0,2.5411706,.0,1.66849625,.74930876,60.0706329,9.37567234,.0,.0,.0,.0,.0,.0,.0,14.4275227,4.33134174,373.734955,11.6255341,.0,7.26305103,3.65822363,.0,12.6705952,.0,7.32857704,8.23778534,.0,47.9460793,556.942627,158.979965,988.276794,83.7293549,4.07926321,65.1167068,4.28243876,.0,.56495857,.9446224,1.03690076
108468.891,52.0,.0,.0,.53201485,.0,.0,.0,.0,.61394584,116.502792,4.66769075,.0,.0,.0,.57571805,.0,.0,.0,.0,30.5116501,1.74162281,.0,165.505356,1.36438036,.0,13.5010138,.0,.0,.0,.0,.0,.0,2.74081731,8.71894646,.0,5.23572493,.0,.75287193,.0,.0,.0,1.0217154,4.22043037,66.4080429,27.3734818,12.3311768,2.28667068,.0,10.9419594,2.0724535,2.24225402,10.5626221,9.80378437,.0,38.2128029,395.030792,124.15612,653.138489,104.255219,10.8656826,86.3341675,1.14858508,.0,.50061136,.68666691,.96905577
110639.977,40.0,.0,.0,1.34804916,.0,.0,.0,.0,.0,7.13933468,1.01359642,4.87697458,1.49382424,.0,28.0942345,.0,6.01033545,3.21993566,2.61309958,31.9294357,2.14837646,.0,177.560455,.0,5.06153154,23.6445847,2.95640612,.0,.0,4.13838625,4.36322403,55.7408257,34.6115036,15.4328814,9.65317345,1.14411294,4.54746962,.0,.0,.0,.0,.0,3.71176291,80.9067459,2.88644218,4.17374754,5.2764535,.0,1.86419773,7.93244171,.0,.89875585,.78496879,.54927135,60.0776901,471.170624,134.617798,796.437561,81.6609268,4.61169052,90.7461472,.0,.0,.61583447,2.90143108,1.05063152
119008.414,32.0,.0,.0,11.5809746,.0,.0,.0,.0,.0,134.874603,17.0708427,1.35663164,.0,.0,10.1112871,1.05088747,.0,.14252011,.64239627,11.8161335,.0,2.89552808,118.232582,.0,.0,.2140964,.0,1.92479718,2.29092622,.0,13.778718,.15743338,4.40479994,2.25341678,1.87668955,2.48577785,2.39264202,4.09947777,.0,.0,.0,1.37795401,1.89330125,149.23671,.0,7.08294106,30.3122044,.37980947,.0,6.28805733,1.41534817,10.2160625,10.455616,.0,56.1039429,475.123535,198.540085,911.928772,196.07933,7.52328444,124.473701,1.27602041,1.14633012,.66053033,2.19306684,1.09526992
119318.961,33.0,.0,.0,7.06995344,.0,.0,.0,.0,.0,93.0917664,6.9820075,1.4741832,.0,.0,1.84777319,.72330964,.0,.02721974,.28140649,22.019537,.79441714,1.28060055,254.174454,.06624675,.0,31.1934986,.2344203,.0,.0,4.26781225,.13931523,4.4411335,14.2238588,17.2113686,.15808551,.0,5.31101418,1.26223898,.96098262,.0,.0,3.57272696,.0,115.178566,1.83196414,.0,2.7791059,.44821256,25.9401665,3.23042083,.0,13.8341074,13.5379925,.0,62.6675262,374.201904,115.203674,761.888184,80.4608459,5.39184427,50.2499275,.0,.0,.47192475,.95847529,1.06190836
121936.969,30.0,.0,.0,6.14291811,.0,.0,.0,.0,.0,246.979141,11.6012297,.0,1.77277911,.0,9.73176003,.0,.0,.0,.0,17.5054646,.0,1.26150298,309.260223,6.02969742,2.21127772,9.77333164,1.18037224,.48177871,.81288821,.0,4.11027718,.0,43.3893776,61.8783836,2.24606252,5.38699675,.0,.0,1.18080235,4.72147703,.0,.0,.0,85.449646,27.1702805,1.41480052,42.981102,.0,6.16604805,.0,1.63858104,130.369354,129.994568,.0,61.4780922,459.16571,201.955444,890.849976,143.436829,3.41731334,124.800682,2.13849211,.0,.75542557,3.0785656,.9027648
122253.438,26.0,.41307992,.0,3.66681814,.85320038,.0,.0,.0,.0,22.8211422,.0,4.84134769,.0,.0,8.80091286,.0,.0,.0,.0,12.179822,.16290535,.26737291,197.580063,5.27805281,1.92857921,69.6424789,2.26808786,.0,6.05278301,2.07573104,7.70093012,5.41177702,163.112274,22.3838634,2.22688103,.0,15.0368366,2.91507697,.76670009,12.9189053,.0,.0,2.50239182,107.083099,9.86582565,.01885818,11.3917246,.0,8.91033936,1.61911702,.0,3.4808054,3.05105662,4.39031887,77.4650726,508.756317,180.822189,938.084106,178.470749,14.5651951,121.975731,2.95748401,.0,.53069162,1.29825902,1.03473377
130776.695,42.0,.0,.0,3.79208231,.0,.0,.0,.0,.0,.63459283,.0,3.2553494,.0,.0,2.94975734,.0,9.3109045,2.25304151,1.94126987,2.69411421,.0,1.51131415,55.4873619,.0,.0,17.9437752,.0,1.9964627,.0,.0,1.13495255,12.7060537,182.373962,47.994194,.0,2.35465598,.00910133,1.02646637,.0,6.29311752,1.29658163,.0,2.4613483,195.287796,22.9389591,.0,12.3518724,8.06524372,1.1469878,.0,.0,3.776124,3.84889579,.0,74.3463287,475.093353,211.728546,840.784119,98.0228958,1.52551937,84.217392,3.54762244,2.16579819,.64965785,2.8136692,1.08595741
135471.594,28.0,.0,.0,3.10061049,.0,.0,.0,.0,.0,.0,.0,.0,.2519922,3.87074423,8.59568977,.0,.0,.0,.0,25.194212,.15404953,.32888776,30.3739529,.0,2.35981131,.0,.0,1.268273,.0,27.4947453,.0,27.9954891,5.54070187,71.9931335,1.61828446,.0,.0,.0,1.052356,3.96063352,.0,4.03579855,4.34060955,297.93985,22.8763809,20.582201,1.08775246,.0,.0,4.68574667,1.72785676,7.43349028,7.33151817,.21770205,57.9732399,487.569733,141.092941,849.027405,118.77903,6.35498142,84.2376175,.0,2.73723269,.58388048,1.16412663,1.02307928
140996.016,30.0,.0,.0,.73096287,.0,.0,.0,.0,.0,241.728058,16.8829975,.0,.0,.0,.85332042,.0,.0,.0,.0,21.9496803,.0,.0,228.667191,5.64839125,3.80320692,.0,3.78960514,3.32204676,2.22258329,.53738707,1.33499908,.0,.0,4.15325308,.0,.87589431,.32377964,3.98427224,.0,.0,.0,1.0560807,1.31285632,426.916046,4.30648613,7.70098162,29.526556,1.51852548,12.147891,.0,8.87525558,1.43560326,1.66796505,.36495566,46.3756752,470.511444,180.18721,769.257324,101.661324,11.9918089,60.0388603,.0,.0,.38694322,1.86011219,1.01561773
142237.0,39.0,.0,.0,12.1225443,.0,.0,.0,.0,.0,17.6323376,7.00162363,5.36898851,1.10981297,.0,3.02023005,.85902601,.0,.0,.0,8.02145195,1.79020333,.0,136.358566,2.82397938,.7656793,.0,.0,1.3305589,.0,6.28211164,1.58073819,18.7047596,10.5505247,10.8538494,3.29765177,.11298341,.0,1.43301713,.0,.85893756,.0,.0,.48799366,24.5553341,.0,.0,20.7424183,.0,3.19597363,9.64726925,1.55570519,.0,.0,.0,92.5751114,427.608734,270.465607,745.261414,105.400757,4.91068983,80.3426437,.08104819,.0,.60453027,1.21064985,.9855448
