Time,Event_length,Y89Di,Pd102Di,Viability,Pd104Di,Pd105Di,Pd106Di,Pd108Di,Pd110Di,CD57,In115Di,I127Di,Xe131Di,Cs133Di,Ba138Di,Ce140Di,CD28,CD19,Ce142Di,CD45RA,CD103,CD4,CD8,Perforin,CD16,CD127,CD1c,CD123,CD66b,PD_1,ICOS,CD27,CCR5,Bcl6,Tcf1,CD14,CD56,Dy162Di,CXCR5,CD69,41BB,CD25,CCR7,CD3,Tbet,CD38,CD95,LAG3,CXCR4,HLADR,TIGIT,Lu176Di,GranzymeB,Ta181Di,Os189Di,DNA,Osmium,DNA,CD45_194,CD45_195,CD45_196,CD45_198,Bi209Di,bc_separation_dist,mahalanobis_dist,File Identifier
13187.6035,37.0,.0,.0,14.1404305,.0,.0,.0,.0,.0,10.5040836,.0,.2491727,.0,.0,6.67153978,.0,.0,1.22077823,1.79588699,27.9998016,1.01391208,2.91896129,404.586212,3.0551126,7.32177401,35.9115944,.0,.0,.0,8.1116066,2.01406145,42.7553673,52.3808899,28.9539814,.0,2.81357861,5.65669441,2.54347539,.0540341,43.9582901,7.84677076,1.49456632,.0,92.6061325,13.4997778,.0,11.9870443,3.01711392,7.38144875,.67131048,21.9681015,25.3902779,26.3097515,.0,70.8292847,488.166382,202.957764,895.77179,7.90189457,182.419357,14.4299431,170.909515,.0,.63870835,2.78328633,10.0582199
14766.3799,39.0,.0,.0,5.30994892,.0,.0,.0,.0,.0,26.5645409,6.89073324,.0,.0,.0,.0,.0,3.29316998,.12886128,.94203591,13.4195776,.0,1.87474084,73.6996689,2.23677897,.0,2.15006638,.2174309,5.44816017,.0,.0,3.2948966,6.66673279,25.4475918,62.5491753,3.47864175,.0,.0,1.28630579,.0,29.2679768,.0,.0,.0,84.6588821,17.8720837,.0,29.2180557,1.31028247,45.4157715,.47702363,3.29652858,72.9654312,72.9116058,.0,34.2929382,430.444214,91.8522263,718.236145,13.917922,68.9318008,7.55920315,84.5815353,.0,.40311521,.44087911,10.0643215
14891.5615,35.0,.0,.0,7.44611883,.0,.60398865,.0,.0,.0,22.7976685,4.17223358,4.13317013,3.98190737,.0,2.05763459,.0,.0,.18324609,.24376932,7.25277996,12.0190239,.0,116.949089,.0,.0,.0,.0,.0,.0,13.8877859,2.39776039,40.6685677,48.3638878,29.6990948,.24744658,.0,.0,.85421824,.01546365,44.5276794,.0,.0,4.14971876,34.567688,.0,.0,16.425581,1.54542398,126.751236,8.29457378,18.0372028,1.46504128,1.33124948,4.72012854,31.3416519,304.263947,97.0003281,503.931885,5.78129387,50.8929787,6.00576258,67.6541672,.0,.47447923,.71639079,10.0174818
15197.0957,39.0,.0,.0,10.5754795,.0,.0,.0,.0,.0,278.13031,15.3844824,.0,.0,.0,22.7734432,.0,22.1077003,.64784026,.93874806,26.3214283,7.20866537,.4028151,268.917847,14.2093048,.0,51.285656,2.13481379,.0,.0,.0,5.3306489,49.2073669,72.6166534,118.573532,11.6275339,.0,.0,6.15992117,.0,29.8873348,14.9536982,.0,.0,55.9300423,32.7323189,.0,29.725584,1.82988989,33.6789818,12.0282049,25.8497715,77.1977081,77.365448,.0,53.837822,351.535095,169.680344,648.29541,9.09300232,111.120705,1.23486388,106.960732,.0,.6062606,3.50528836,9.94678879
15648.6719,44.0,.0,.0,22.6312428,.0,.0,.0,.0,.0,141.610168,11.4448929,.0,.0,.0,5.48788834,.74483347,1.55102241,.0,.0,4.30212021,.11285035,.0,116.409233,4.5033145,2.9318428,2.53576398,.0,.0,.0,.0,4.34529591,11.2315989,60.35112,96.642601,1.44968545,2.91702986,.0,.49156055,.0,4.78452015,1.15120518,.50722808,.0,81.3610992,47.4021339,.0,29.0690269,.0,34.2516785,16.1070118,2.7808702,178.849731,179.224304,.0,24.4066887,369.447418,111.063904,667.487305,4.69942951,68.0783234,.26952496,52.3026047,.0,.51274335,3.65166688,10.0203972
16098.8154,40.0,.0,.0,1.71463811,.0,.0,.0,.0,.0,.0,.0,.0,5.34595776,.0,6.72998047,.0,.0,.0,.0,32.084259,.0,.0,62.49189,.0,3.2326858,.0,1.11329758,.0,1.36500764,6.12734747,.0,.0,.58266091,12.7056351,.0,.71489942,2.33839226,1.9980849,.0,6.09088326,.88797992,.1979004,4.05970955,268.390594,2.48063421,.19260843,26.8691807,2.28251815,39.2165489,.0,7.5320282,.0,.0,4.45714045,60.7066345,409.396912,116.665344,739.66272,7.51155663,90.1362,8.44637108,61.6369209,.0,.47197554,2.96115422,9.94646549
17674.7012,27.0,.0,.0,9.40976334,.0,.0,.0,.0,.0,13.2523212,.0,4.3526082,.54195273,.0,12.8771324,.0,.0,4.41253614,4.03949022,26.1207561,.35428438,.0,72.5643921,.0,1.65876019,.0,.0,1.05905235,.0,10.6048899,2.34020948,37.1552582,10.9511547,10.218174,.0,.0,.0,1.66913199,2.15270829,28.7018013,.73469496,1.79798257,6.3879137,221.841553,.56110418,32.0862923,42.093399,.0,30.9607105,7.58732319,9.04232502,.0,.0,.0,37.4619522,450.204102,120.602478,733.455933,1.4278543,26.4826794,.0,43.2731018,.0,.4200756,2.93739986,10.0508204
19749.9746,41.0,.0,.0,.0,.0,.0,.0,.0,.0,118.05024,3.87189603,.18549564,.25842434,.0,3.87697148,.0,.0,.0,.0,19.7110634,.74554867,.15705605,179.014938,.0,1.11943614,.84439111,.0,1.91414082,.49774939,1.92555356,2.65611577,.0,.0,3.02855229,5.53692722,.0,.0,5.92420435,.0,.0,.0,1.10496223,.0,175.736496,.0,.0,10.5971985,.0,2.61696649,.0,3.23940659,.0,.0,.0,68.1265717,476.183289,132.98938,888.530579,5.29368258,138.814072,8.73274231,161.120361,1.8081615,.68352687,2.55370855,9.91323185
23238.4902,30.0,.0,.0,9.47092342,.0,.0,.99567628,.0,.0,79.385704,8.6829443,.51448339,3.0794127,.0,.44136548,.0,.0,.0,.0,20.9792805,2.60415864,.8514266,75.7770081,2.10304999,.0,6.96317005,.0,.0,.0,.0,.0,11.3188276,57.8818436,53.1180038,4.46598721,1.44452703,.4451738,1.79829943,.0,18.6885548,.0,.0,6.25125694,80.7714157,10.064599,11.0232611,41.9710693,.02945408,85.1726761,7.41196251,4.78148556,29.1661072,29.6798077,.41454414,26.510746,409.51944,110.972908,742.242554,.10254432,50.2727051,1.66381907,68.0667953,.0,.5800395,2.80049872,9.90012741
23393.5938,63.0,.0,.0,.78624177,.0,.0,.0,.0,.0,.94650322,.0,.0,.0,.0,8.95999718,5.73378706,.49614796,1.60343385,1.33155847,3.64558458,.0,.78173906,40.1563988,3.7068069,.0,12.9343948,.0,.84558219,.0,4.22228813,7.68505383,33.3397141,121.973305,140.224106,.20721808,3.08011913,.0,2.64784884,.86887646,15.7032642,.0,.0,.0,28.0662022,25.6358681,.0,11.1010389,4.19916344,4.76467562,1.1212765,2.21409178,2.485461,2.73510981,2.5357151,25.489727,304.740356,87.1586227,520.701843,10.4335289,74.0467224,8.7730341,88.8183975,.0,.48191917,.18433921,10.0125141
24211.3809,59.0,.0,.0,1.53397202,.0,.0,.0,.0,.0,74.6638794,7.73072338,.57952684,.8602007,.0,1.80172145,.15104356,.0,.98965585,1.11524427,13.1533661,3.29694939,1.00553608,111.267853,4.1912508,3.67376041,.0,.72007537,1.76769459,1.5455898,.0,5.90612364,1.3627069,4.53159571,60.077343,.41149968,.52350062,1.95388043,4.29220533,.0,1.694206,.0,.79838371,.0,80.2374039,35.0753555,1.41642666,9.86151886,1.49167633,58.2330856,.0,.0,40.591217,40.6224976,.0,26.8135777,242.412674,120.780586,503.106415,2.0260694,62.5068398,9.12778378,55.5106583,.0,.43036881,2.36071658,10.0263271
26411.3027,50.0,.0,.0,17.3116131,.0,.0,.0,.0,.0,122.922401,6.74809456,1.29535949,.0,.0,16.9916897,.0,1.58026826,2.53595877,2.40462279,24.638422,1.82919002,2.54562354,206.766678,2.97836018,4.13550711,6.87393856,.0,.0,.0,.0,.21120596,.21615666,12.0265865,17.1780033,.0,.0,.0,1.83381927,.0,18.7757397,.0,4.3611145,.0,164.419403,9.80968952,.0,1.5584861,2.65082908,12.2024488,15.6531305,.0,24.9221897,24.4970398,.0,58.5208015,409.725983,129.455917,779.812195,15.9721451,117.04834,1.40037251,121.558807,.0,.51409256,4.56674528,9.94786358
27591.9004,26.0,1.401492,.0,14.2137442,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,20.7948227,1.68094039,.2643773,.3885828,.08453969,17.8459702,1.62467229,2.08307123,83.5275192,4.69920921,.0,5.94700956,.0,1.68985403,.0,.0,1.56473923,31.8837147,10.8390827,78.3474121,.0,.0,.0,3.73087883,4.08320427,17.8901901,8.67852402,.0,4.70172024,105.941658,2.60185814,75.7243881,53.399498,1.5557673,76.6569443,20.2160854,1.57417428,7.63071823,8.08103657,.0,39.16119,464.707306,141.500885,768.384338,3.54383564,31.9254608,.0,24.6769753,.0,.34708619,2.62749457,10.0142183
28805.4434,33.0,.0,.0,5.93515921,.0,.0,.0,.0,.0,.78567183,.0,.0,.0,.0,13.1689329,.0,10.6130753,.0,.0,15.2934904,.90052521,.07354246,430.387329,.79210526,1.9963814,38.0274544,.0,1.3924793,.0,.39772213,5.67822552,27.1544456,22.3985672,26.444273,.01799314,.0,.0,9.71858406,.0,23.6585884,.0,.23020221,2.99064636,132.540527,5.89087963,1.93071985,30.2179031,1.94119251,68.3587418,5.10990953,1.92487252,1.35675025,2.34967518,.53874689,38.7895432,398.68457,119.452187,831.317749,19.1389141,149.787521,17.7954006,132.992599,.0,.50610238,1.44880724,9.92616749
32581.0547,30.0,.0,.0,1.37337792,.0,.02664277,.0,.0,.0,248.464844,24.8925419,3.06294465,.0,.0,4.37326956,.0,.0,.0,.0,23.0089779,.0,1.73239613,316.140106,2.05569577,3.43542695,4.93960905,3.01035857,4.03001022,.07669816,.0,10.2672939,4.1545949,134.648041,20.4584808,.70908171,5.55147266,.93529153,2.32954407,.0,18.1157608,.0,3.0565629,.0,146.086182,15.192523,21.418335,43.1221924,4.86024141,13.7303352,11.6192713,.37824234,6.38370895,6.91428518,.0,70.5977936,464.799194,167.679825,780.153076,12.9242373,177.81456,4.73505688,198.902679,.0,.67332476,3.47266316,10.0449677
33536.1719,24.0,.0,.0,4.94942856,.0,.0,.0,.0,.0,.0,.0,.0,4.70624447,.0,.0,.0,.0,.0,.0,19.3212395,2.60351062,1.77281845,92.7694931,7.44142914,.01540097,.31080174,.0,2.10678577,.0,4.70002747,5.67249727,22.3964958,61.4077492,51.056591,3.73931956,4.83125019,.0,.90203428,.0,.98425388,.1708618,.0,2.71601939,129.007401,7.41946268,.0,15.4435492,1.99331486,9.35515499,8.7866478,15.5601845,59.5720825,59.574192,2.53585887,45.7680016,447.095306,137.022614,902.809387,10.8903599,61.7455292,3.43929005,74.5258102,.0,.42506135,.9806813,9.92457962
34894.2461,35.0,.0,.0,4.36328173,.0,.0,.0,.0,.0,119.034241,9.89470577,1.25295591,3.06065154,.0,3.56941509,.0,1.63111353,.0,.0,29.269762,.0,.0,63.8523445,.0,.0,4.54739571,.84509909,.0,1.77990878,3.51931143,.70629919,4.91627693,45.4308014,3.94252658,3.27705741,.73994821,.0,.64214891,.0,18.4331245,.0,.0,1.85402441,137.566193,.46403036,.0,28.6914349,.0,14.1062536,13.1943722,.0,.50161028,1.00812638,2.73094773,35.4047775,508.956848,157.682297,866.56781,10.2256956,117.2071,9.18293667,103.62336,.0,.57579547,1.35217214,9.97799778
36438.3594,29.0,.0,.0,1.69720972,.0,.0,.0,.0,.0,.0,.0,.0,2.35272574,.0,13.1338434,.0,1.34795249,.89033222,.11815996,10.5098772,53.0543747,.0,103.013397,.7162407,2.15117669,31.2994251,.0,.0,.0,8.48291779,12.5944891,6.08006287,.0,9.99223423,.0,5.52161074,3.43059516,.28925523,.0,35.0832024,.35736081,2.04942703,.6452077,67.1004486,1.88471901,.0,9.78699684,3.52386951,5.35932684,2.04059458,.0,.0,.0,.06498609,61.8475304,472.624329,176.271561,863.835022,7.55931234,37.7169075,4.32484007,71.0709381,.9176228,.3611286,3.13854575,10.0648918
41610.9492,42.0,.0,.0,6.55722713,.0,.0,.0,.0,.0,9.84514713,.01459683,1.28939009,.31969875,.0,15.1392708,.0,14.7775707,.0,.0,4.85834026,.0,.0,71.7325211,.0,.0,13.4607782,.0,.0,4.36209249,5.08466721,2.64102387,35.370594,163.848053,113.069023,4.11739874,.0,.0,.66350186,.0,2.03560543,1.18334043,.0,.0,114.193031,25.464695,.0,40.8504753,.01336146,45.1453209,9.31146431,.3143318,48.0277634,48.5654182,.0,58.3353882,455.104919,123.149712,781.920349,13.159996,94.8630905,12.0229568,131.827469,3.50152731,.50065231,.83820951,9.96204662
42133.6445,31.0,.0,.0,8.33938217,.0,.0,.0,.0,.0,225.228699,24.8749733,.0,.0,.0,3.77911711,.0,1.01477754,.0,.0,5.28676558,.0,.59981036,145.486008,17.0450573,2.78693891,22.6073017,.0,.0,.0,.0,.0,33.4444466,59.3906288,54.1573219,4.15523672,.0,.0,.0,.09596615,2.32853794,.0,.0163002,.0,117.830284,13.5320539,5.03117609,46.985218,4.63307095,17.1541195,14.2634306,20.5198975,66.6742706,66.5483551,1.28886569,66.3158875,405.559235,205.087677,742.407166,.24432606,54.9144325,9.03122997,57.5487175,.0,.42943156,3.04994774,9.99807262
48214.7773,76.0,.0,.0,15.8902473,.0,.0,.0,.0,.0,.0,.0,2.55081677,.0,.0,10.6016102,.0,5.36348534,.0,.0,24.2408657,.0,1.50401855,165.405426,.0,5.64589357,22.6779366,.41377765,36.7149467,.0,5.60496044,9.76095867,36.2790947,19.7460575,249.378403,5.89555788,26.7888832,.0,4.06443596,.0,39.4801598,.0,4.04890108,.0,46.5125389,18.3147144,11.0275507,84.141243,.34462711,12.8514061,111.048744,.0,250.518188,250.532715,6.44262648,113.992546,723.423462,399.286621,1384.65845,25.9707012,136.943741,10.2079096,187.595428,.10473375,.43898079,2.65913081,9.91260815
48269.5703,27.0,1.40654194,.0,11.0887327,.0,.0,.0,.0,.0,299.899811,15.4834948,.0,.0,.0,7.24388504,.00943721,.59767169,.0,.0,30.8762627,2.09739828,.0,61.2145805,20.9423542,.0,.02635568,.0,.05349839,.0,.0,.0,.0,5.60097504,23.6302376,6.05720663,.0,3.60074925,1.66513467,.0,10.0032301,.0,1.98798418,4.48147774,190.750702,20.8420353,16.6204739,38.6569099,4.36042881,7.02568817,.76977736,4.29035664,51.4368629,50.4738884,2.19072056,48.5564461,541.052429,186.830307,993.721252,6.9712491,131.96994,20.675293,128.197052,.0,.47764093,2.98004198,9.98014069
51000.4688,34.0,.0,.0,2.71539211,.0,.0,.0,.0,.0,14.8684797,3.56976318,.0,.0,.0,27.8340187,.0,.0,.0,.0,12.6699991,.0,.0,62.2407455,.70199919,.0,.0,1.00459445,.0,.0,7.195292,3.03826666,1.330603,22.3033047,45.9135933,3.67937803,2.16560149,7.32291412,.0,.64555055,6.14737654,.0,.0,.0,30.838356,14.6006804,12.2019472,35.3337364,2.01913357,10.2259274,3.98197746,.0,248.634186,248.732498,.0,43.739212,465.147247,103.81044,692.91217,9.40647602,99.0921326,1.54127038,103.162125,.0,.57956064,2.74004793,9.91866493
52494.168,29.0,.0,.0,9.51418114,.0,.0,.0,.0,1.12858522,55.8960266,3.43644929,2.19393682,.0,.0,5.06904078,.0,5.26597023,.0,.0,9.41584682,.49128237,.0,182.880325,3.05001736,1.85104668,31.0828648,.0,.0,.0,7.26911592,3.79521942,10.8523626,122.163376,30.1769524,2.60591316,.78706467,.88733685,3.14742398,.0,13.39641,.0,.0,.0,121.603516,21.2204151,.0,34.465786,3.72955203,23.9393997,.0,15.2810926,3.91932321,4.24424648,.43384427,63.0922356,561.205078,187.756378,935.013428,12.0866385,165.644974,13.244482,141.919525,.0,.60743386,1.99839163,9.97590446
53299.2852,74.0,.24469027,.28944594,2.27090454,.0,.0,.0,.0,.0,120.348656,11.9212093,2.06896377,.0,.0,18.3864899,.0,.0,.74092335,.34759668,7.10487556,.0,1.50881994,353.082123,2.18992043,4.72444487,.0,2.18779159,.49177775,.62987959,11.0291433,.0,11.0298853,.0,4.46166801,.0,16.309824,.0,8.28411579,2.30850935,35.27071,1.32242835,.38304293,2.41888738,89.2115326,2.41045547,4.11092138,22.4893703,.0,52.6877022,12.3937626,30.0567627,2.72800851,3.19818449,.0,52.2618637,397.102417,147.793365,621.799377,9.91583443,151.535004,4.27293301,140.000351,2.27417898,.66249043,3.30135417,9.91846561
53859.7383,50.0,.0,.0,.19153969,.0,.0,.0,.36447126,.0,98.9848709,5.91735125,.40662423,1.06151617,.0,4.77091312,.0,.91454512,3.140481,2.61287045,25.1129723,.0,.0,86.2161713,5.86887741,.0,2.55358005,.0,.0,2.69166517,.0,6.90237284,.0,15.1172419,57.5865021,.0,3.20242429,.8664028,3.31759477,.21384673,16.9278107,.0,.2921935,5.44601011,133.599045,42.6455803,4.96987343,3.72778106,.59092224,7.4969492,.0,.0,45.7360764,45.5690842,1.26259601,50.5048332,384.161346,123.736702,669.744019,14.1494522,60.0121689,5.85883808,68.415184,.59531897,.36259171,.69909084,9.95962811
54294.4414,59.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,.0,10.5637493,.0,4.51513481,14.7318439,.0,.0,2.11372089,2.00058556,18.422884,.87696874,.0,54.3898125,.0,.0,.0,.0,.0,.90608698,11.3555832,.85700119,.0,.0,12.8581944,1.69327772,.0,.0,7.32599401,.0,1.30275786,.0,1.76309478,.0,210.003983,11.8171864,.0,15.2493658,1.50861013,5.42562628,.0,13.8488894,1.8014878,1.55193496,.0,47.2847977,345.647461,135.74823,568.217957,4.48228931,57.0912476,3.41012907,78.4551392,.0,.54128665,1.39270258,9.91985607
56339.9219,40.0,.0,.0,.0,.0,.0,.0,.0,.0,17.963768,1.5402149,.0,.0,.0,15.4529486,.0,4.99485016,1.31449139,1.53493214,17.0743427,3.55945492,3.28605723,300.930817,1.80759156,.0,18.7110863,.25728413,.72560531,.0,18.0778542,.0,4.5296917,59.0871773,39.82481,.0,3.24430704,.0,12.2842789,9.70788097,13.7762384,3.2499423,.0,1.02528501,105.495079,10.7727404,.27225503,.0,.0,2.31595826,6.89942837,2.49555182,16.9541359,17.5311718,.0,58.8761139,453.843933,153.120377,701.042175,4.63288164,111.559708,4.75510454,152.45549,.0,.71365893,2.89241266,10.0736389
57506.0039,43.0,.0,.0,8.88483715,.0,.0,.0,.0,.23211657,119.229126,12.6363859,.0,.0,.0,8.14166832,.0,14.6186562,.39349607,.84744924,12.7195988,1.69167674,2.21972823,330.637177,.24576791,5.28391314,19.8737869,4.59219122,.0,.0,.0,3.37026453,12.6019526,6.09793282,16.2691288,.65396821,.0,.0,8.66545963,.91518253,16.5155125,.0,1.91474116,.0,103.33503,.0,.5947873,39.0908813,1.0504539,48.1856651,1.37105048,15.495183,.17835304,.20533057,.91820973,64.4465714,462.32489,182.702423,810.934387,7.45275545,52.8678131,2.66526341,74.4047394,.0,.45220017,1.25298214,9.97475338
58570.9648,35.0,.0,.0,1.89475489,.46312216,.0,.0,.0,.0,248.016068,20.6874752,.0,.0,.0,12.6720314,1.2785877,1.54076493,2.73355842,3.34417725,31.0338097,3.71299839,4.1580677,264.509888,13.2918987,14.0106735,.0,.0,.0,2.35298729,.0,.06646676,.0,3.87626076,37.1405907,.93563181,.0,3.66827321,4.27465963,.0,7.37002134,.0,.32422566,4.2876749,128.668869,32.7294388,.0,12.8541908,.0,39.8787994,13.9250622,.07553804,42.1563644,42.5109329,.0,39.9849854,436.296509,143.443008,734.417908,13.0717516,158.046494,5.60797834,135.522766,.0,.59785265,3.44259524,9.91565418
58824.3359,28.0,.0,.0,5.14379025,.0,.0,.0,.0,.0,67.455574,.79410291,.0,.6409266,.0,13.1415682,.0,.35116404,5.4320159,4.93240929,7.51413536,.0,.0,526.599243,11.1106749,3.78148007,17.9472008,.66449416,2.28656769,.0,8.54385281,9.16264248,7.50319242,162.788269,109.297653,7.70526361,2.63600564,.0,4.84977341,.0,7.81412792,.0,.0,2.45962238,128.275101,49.2021179,.0,10.2621346,.10395886,32.8239861,.0,6.95804405,14.9842577,15.4540358,2.32244015,69.4384079,442.105072,202.329819,845.711365,17.465683,176.171982,19.5976238,168.194382,.9887197,.56357789,1.47230244,9.99362564
